,text,Adults,Chickenpox vaccines,Diphtheria,General immunization,HPV vaccines,Hepatitis A vaccine,Hepatitis B vaccine,Immunization records,Infants & young children,Influenza vaccines,Measles,Meningococcal vaccines,Other,Pneumococcal vaccines,Pregnancy,Rotavirus Vaccines,School-age children & teens,Shingles vaccines,TB skin test,Travel vaccines,Vaccine Schedules,Vaccine ingredients,Vaccine safety,Where to get immunized,mumps and rubella vaccines,tetanus and pertussis vaccines
889,"Is it okay to do TB test on the same day of second dose of varicella?
",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
890,"Is there anyway of keeping track of personal immunizations online? (Instead of keeping a paper record).
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
891,"I need to get vaccinated for Hepatitis A before I travel abroad. I'm currently an exchange student living in Vancouver for 1 year studying. How much will this cost?
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
892,"I am a senior and had the flu two weeks ago. Should I get a flu shot?
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
893,"Good day, Could you please provide me the references of the studies that shows that people who got vaccinated and exposed to the disease did not in fact get the disease.
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
894,"If I'm traveling to another province when a vaccine is due in B.C., can I get the same vaccination there?
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
895,"How long after receiving the third dose of the HPV vaccine is a person protected? Are they still at risk of contracting HPV for the days or weeks that follow?
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
896,"What is the requirement of immunization for international students that they need to have prior to their arrival to Canada?
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
897,"If I have an immunocompromised, but healthy, child in school how do I find out if other children have up to date vaccination schedules in order to protect my child to the best of my ability?
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
898,"is agriflu vaccine the best flu vaccine for seniors?
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,"Do I have to report if my child had her scheduled vaccines at 12 months and got chicken pox at 24 months?
",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900,"I have the rotavirus vaccine at home to give my little one, first dose, she is 20 weeks today. She has RSV, still coughing, but no fever. Should I give it?
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
901,"If a child got mumps, does he still need mmr vaccine?
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
902,"Hi,I live in Fort Saint John BC,where and when can I access a free flu shot?  Thanks
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
903,"My son is almost five. We just moved from US to Vancouver. We have all his immunization records from US. Where should we submit it and see what other vaccines he needs further?
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904,"Hello my daughter has a 18 month immunization tomorrow she taking antibiotics it's ok to do the vaccine
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
905,"My husband has a serious lung condition and I have health issues. We need the high dose flu shot 2019-2020 but it's not available until December. What would you advise? Should we risk waiting or take the currently available regular flu shot?
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
906,"where can I go to get a 4 year old and an 11 yr old their shots free so they can get to school
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
907,"can my one year old baby get measles from the vaccine ?
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
908,"I participated in a TASC Shingles vaccine study in 2004 and was notified that I received the higher dose.. Should I get the Shingrix vaccine for better protection. I am 76
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
909,"If I am on premium assistance, is the shingrix shingles vaccine covered?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
910,"Does my mother, who is over 65 and immunization history unknown, qualify for a free pertussis vaccine? Our local health unit in BC said no but according to your website she should.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911,"Are preventative vaccines prior to travel such as T.D. (tetnus/dip), Rabies, Typhoid covered by MSP?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
912,"Is international travel safe before 2 month immunizations
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
913,"I am new in BC . So don't have BC health card for me and my children yet. What should I do?
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
914,"I am 67 years old & grew up in NSW. I remember receiving both oral & injected vaccines as a primary & secondary school age child. Would measles vaccines been routinely offered then?
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
915,"Hi am I suppose to get notify by Fraser Health BC if My child in missing any immunization? Thank you.
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
916,"Hello. What does it mean when after having a flu vaccine, I immediately had loud ringing and vibrating sounds in my ears and hands curled up for a minute and then it just stopped and my hands uncurled and I felt normal again.
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917,"HOW LONG DOES TETANUS VACCINE TO WORK
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
918,"Where do I go to get the older (free) pneumonia vaccine? Thanks.
",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
919,"What should I do if I don't get an immunization package after the birth of my baby?
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920,"How often can I get the Shingrix vaccination
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
921,"I want to vaccinate my child but I want to do one shot a time. I had a serious allergy to a combined vaccine when I was young and am concerned he will have the same. Is it possible to do this?
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
922,"My son has his one year immunization on nov 7. I would like to get him the flu shot as well. Should we wait a certain number of days between getting his immunization and the shot
",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
923,"My child was fully immunised overseas and has not had INFANRIX HEXA at 18mths (not offered), my child is now 2. Do we need it or should we wait till 4ys old?
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
924,"how long should one wait till having shingles shot ,one year or 6 months
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
925,"Do I need to pay for the hepatitis B vaccine?
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
926,"Where can I find the vaccination schedule for those born in 1977?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
927,"My son had chicken pox when he was young. Is there a test provided to confirm immunity to virus? He requires this for U.S. college.
",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
928,"who invented hepatitis b immune globulin
",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
929,"The earliest date for a flue clinic in Penticton. b.c.
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
930,"I'm wondering if I need a measles shot. My mom's records show I had a 'red and German' measles shot at age 2, and mumps at age 10 (as well as other shots). Is that sufficient?
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
931,"I am writing from BC Children's Hospital Research Institute & I am wondering if you can tell me the typical regimen of HPV vaccine? Is the vaccine schedule 2-dose or 3-dose?
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
932,"Is Feb 20 too late to get Flu shot for 2 year old? A medical clinic staffer just told me they don't recommend getting the shot this late in the season
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
933,"Since most of the pharmacies are out of flu shots, will the flu clinics in the Greater Victoria area (around Saanich / Victoria / Langford) have flu shots? I'm worried I'll get there before they start, wait until they begin, and just be told €œwe're out€. ~ Dec 6, 2019
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
934,"Has adversomics affected dosage or protocols in the last few years? Are there epigenetic concerns about vaccinations?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
935,"If I have an upcoming trip and know the vaccinations required, where can I go to obtain the vaccinations? Is a travel specific clinic my only option? Thank you
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
936,"I am an acupuncturist and my registration body suggests to immunized Hep B. Is Heptitis B vaccination covered for health care provider in BC/
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
937,"I have never heard of a vaccination card, and I was informed I was vaccinated as a kid. how do I find this out?
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
938,"Hello. I have to have a TB test done for a new health care job and I was directed to contact you. How do I go about setting up this test? Thank you for your time. 
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
939,"Why are there two vaccines for HPV? Can a female get both HPV vaccines?
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940,"I misplaced my daughters health passport Is there my way to get another one with the information that you have in your system?
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
941,"My mother is a resident in a long-term care facility. Approximately what percentage of residents in long-term care facilities in BC are getting flu shots?
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
942,"Is there a charge for seniors pneumonia 13 vaccine 2019 how much is the vaccine from the pharmacist
",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
943,"Do I need to get any vaccinations before travelling to Jamaica?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
944,"How long do you have to wait after receiving the MMR vaccine to visit a person who is immunocompromised (no immune system)?
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
945,"How many needles will my child need she's 5
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
946,"My flu shot went into a bursa. Will that decrease its effectiveness? Should I have another one?
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
947,"My girlfriend/wife to be is 44 yrs old and is a carrier of Hepatitis b, I'm 49 yrs old and have type 2 diabetes pills only after I get the vaccine can we have intercourse ?
",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948,"Does Shoppers Drug at Saanichton have the flu vaccine for sure?
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
949,"My third shot of HPV is scheduled in August19,but that time I am not covered by insurance. If it is okay to postpone the third shot to the end of September when I will be covered?
",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
950,"If my child had an allergic reaction to vaccines in the past can they vaccinated again without risk of further complications?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
951,"I have never had the flu in my life (in my 40s) so I haven't ever bothered with getting a flu shot. I have a good friend with a suppressed immune system. Should I get one in order to be around her? Is it possible to pass on the flu even if I'm never sick with it?
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
952,"I don't have a BC care card, I'm from AB and have a valid AHC card, can I get my flu shot in Vancouver as I'm not going back to AB until late Dec. Thanks
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
953,"I currently have shingles. I understand that it is recommended to wait 1 yr before getting the Shingrix vaccine. Do I need to wait before getting the Prevnar/pneumococcal vaccine?
",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
954,"My 14 year old son is now vegetarian and will not accept or use products where animals have been harmed or killed . He is due for MENC4 and TDP. Are these vegetarian/vegan?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
955,"How come it was recommended to me to get my children a booster flu shot 4 weeks after receiving their initial shot..but my friend and her daughter were not notified of this?
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
956,"Hi, I think I may have had a Tetanus booster within the last 10 years but can't remember when. Does Public Health keep a record of everyones shots? I will need one soon>dog bite!
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
957,"do immunizations cost money for adults
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
958,"Can I get a mmr vaccine while breastfeeding? Is it safe for the child?
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
959,"Born in 1995 in BC. Health passport shows I received MMR vaccine at 12 and 18 months. Wondering if this is sufficient as the second dose now given at 4 to 6 years, not 18 months.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960,"I missed getting the HPV shot in grade six, can I still get it?
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
961,"I lost my immunity because of a low white blood cell count from clyndamyacine antiobiotic. Is it possible to be able to have vaccinations now?
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
962,"Could adjuvants in vaccines trigger allergies to other potential allergens that are in someone's body at the time they are vaccinates, like peanuts or soy or milk?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
963,"hello, I have just started working in a childcare center I need to get my vaccinations updated. I was born in 1970 do I have to pay for these? specifically the Diptheria/tetanus/pertussis , Hepatitus & MMR
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
964,"Is the double dose vaccine available for seniors
",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
965,"My girls are 5, can I get a flu shot at a pharmacy?
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
966,"do I have to get vaccinated every year with pcv13?
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967,"I am interested in getting the Shingles vaccine. Is this a vaccine that you do, or can you advise on where I should go (GP?). I understand that there is a cost for it.
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
968,"I am a 29 year old female (born 1988) who grew up in BC. How I can determine if I have received the HPV vaccine? What year did this first begin to be offered in BC public schools?
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
969," I would like to know if I need the booster for the Measles vaccine or if I am up to date. Please advise
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
970,"We are away for the month of October and hoping to get the flu vaccine now, does anyone have any stock in Vancouver, B.C.
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
971,"what is the cost to get HPV9 vaccine who is adult women. and where i can get HPV9 vaccine.
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
972,"is the meningoccal quadrivalent vaccine covered under extended health coverage
",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
973,"I lost my vaccination records. Can I get a blood test to document immunity? DTPP, MMR, Chickenpox, HepB
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
974,"What is the schedule of immunizations if you have had a splenectomy in 1998. Am 75 yrs old now.
",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
975,"I have a compromised immune system due to medications I take, I'm almost finished fighting off a chest infection and still have a cough and cold symptoms, can I get a flu shot?
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
976,"My two daughters received a chickenpox vaccine when they were 5 and 2, roughly 17 years ago. Do they need a booster now that they are 21 and 18?
",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
977,"I missed the meningitis vaccine in grade 9. I am 19 and went to get it today. However, I found out I only got Men-C and not the 4-in-one. I am worried about the outbreak in the Okanagon of the W strain. Can I still get the 4-in-one vaccine, after getting the Men-C vaccine? Is it safe ?
",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
978,"Hello, I went to a BC secondary school from 1999 - 2004. Do you know if students from that cohort are up to date with measles vaccines? Thanks,
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
979,"Can I weight my baby at your place
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
980,"Hi, Do I need to take a blood test before I take Meningococcal? Are you able to provide me all records of the immunization I've taken? My university requires me to upload it.
",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981,"I had a tetanus shot at Kelowna General Hospital in 2013, just wondering where I can get proof of this information? Thanks
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
982,"I read your website and understood everything that was explained, however could you explain what vaccinations are in a more simple way?
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
983,"What year was a 15 year old were born
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
984,"I am 34 years old and currently have shingles. Once it has cleared up, will I get it again? Can I be immunized? All literature says 50 years and older for immunization.
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
985,"I had the pneumococcal polysaccharide immunization in 2014 at age 43 and im wondering if I can go rest of my life without getting it again. I'm in good physical health
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
986,"Even though it is June, can I still be vaccinated with last flu season's version of the flu vaccine?
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987,"Shingrix is not available, my pharmacy and others I called have a backlog waitlist for those waiting for their second dose. There is no idea when supply will improve. Should I get Zotavax or wait?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
988,"I was in Vancouver public school betw. 1974 (Kindergarten)-1988 (Grade 12).What was the immunization schedule at the time? Want to know what shots I got via school system.
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
989,"once a one year old receives the measles vaccine ... how long before they are considered protected from the measles virus?
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
990,"If my child was immunized in another province, how do I get that recorded in B.C.?
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
991,"do vaccines cause autism
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
992,"What type of blood test does my GP need to perform to identify the vaccinations I had as a child? I was born in 1963 and records do not exist.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
993,"We are newcomers to Canada and we would like to know what do we need to do so our 3 year old daughter has the vaccines needed according to her age and actual vaccination record
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
994,"Hepatitis A junior vaccine can be given to child at public health unit? These vaccinations are back order everywhere so can I get it done at public health unit.do I have to pay or not?
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
995,"how many hours are recommended after injury to get a Td
",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
996,"Hello, I have a few adult patients requesting the measles vaccine with no record of immunization. Can I order some MMR for pick up from the Health Unit? Thank you kindly,
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
